time_index,time,target_x,target_y,target_z,true_x,uncontrolled_x,raw_readout_x,corrected_feedback_input_x,control_signal_x,controlled_x,u_x,true_y,uncontrolled_y,raw_readout_y,corrected_feedback_input_y,control_signal_y,controlled_y,u_y,true_z,uncontrolled_z,raw_readout_z,corrected_feedback_input_z,control_signal_z,controlled_z,u_z
68,1050.68,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8892147668139494,-0.8892147059132163,-0.8892147059132163,-0.8892147059132163,0.0,-0.8892147059132163,0.0,-3.0358097336351237,-3.03580981942622,-3.03580981942622,-3.03580981942622,0.0,-3.03580981942622,0.0,3.2786274149741703,3.278627440464761,3.278627440464761,3.278627440464761,0.0,3.278627440464761,0.0
69,1050.69,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.889106911677592,-0.889106850793552,-0.889106850793552,-0.889106850793552,0.0,-0.889106850793552,0.0,-3.0349861046394775,-3.0349861917360013,-3.0349861917360013,-3.0349861917360013,0.0,-3.0349861917360013,0.0,3.278601299507748,3.2786013254094826,3.2786013254094826,3.2786013254094826,0.0,3.2786013254094826,0.0
70,1050.7,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8889988711097936,-0.8889988102504729,-0.8889988102504729,-0.8889988102504729,0.0,-0.8889988102504729,0.0,-3.0341611209901833,-3.0341612094005757,-3.0341612094005757,-3.0341612094005757,0.0,-3.0341612094005757,0.0,3.2785752115149083,3.278575237828026,3.278575237828026,3.278575237828026,0.0,3.278575237828026,0.0
71,1050.71,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8888906448072724,-0.8888905839803217,-0.8888905839803217,-0.8888905839803217,0.0,-0.8888905839803217,0.0,-3.033334780910625,-3.033334870643645,-3.033334870643645,-3.033334870643645,0.0,-3.033334870643645,0.0,3.278549151038541,3.2785491777632747,3.2785491777632747,3.2785491777632747,0.0,3.2785491777632747,0.0
72,1050.72,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.888782232466036,-0.8887821716787526,-0.8887821716787526,-0.8887821716787526,0.0,-0.8887821716787526,0.0,-3.0325070826209997,-3.032507173685711,-3.032507173685711,-3.032507173685711,0.0,-3.032507173685711,0.0,3.2785231181216075,3.278523145258181,3.278523145258181,3.278523145258181,0.0,3.278523145258181,0.0
73,1050.73,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.888673633781379,-0.8886735730407277,-0.8886735730407277,-0.8886735730407277,0.0,-0.8886735730407277,0.0,-3.031678024338311,-3.0316781167440654,-3.0316781167440654,-3.0316781167440654,0.0,-3.0316781167440654,0.0,3.2784971128071376,3.2784971403557694,3.2784971403557694,3.2784971403557694,0.0,3.2784971403557694,0.0
74,1050.74,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8885648484478803,-0.8885647877605141,-0.8885647877605141,-0.8885647877605141,0.0,-0.8885647877605141,0.0,-3.0308476042763606,-3.0308476980327854,-3.0308476980327854,-3.0308476980327854,0.0,-3.0308476980327854,0.0,3.2784711351382336,3.2784711630991357,3.2784711630991357,3.2784711630991357,0.0,3.2784711630991357,0.0
75,1050.75,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8884558761594014,-0.88845581553168,-0.88845581553168,-0.88845581553168,0.0,-0.88845581553168,0.0,-3.030015820645741,-3.0300159157627236,-3.0300159157627236,-3.0300159157627236,0.0,-3.0300159157627236,0.0,3.278445185158068,3.278445213531445,3.278445213531445,3.278445213531445,0.0,3.278445213531445,0.0
76,1050.76,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8883467166090838,-0.8883466560470918,-0.8883466560470918,-0.8883466560470918,0.0,-0.8883466560470918,0.0,-3.0291826716538264,-3.0291827681415024,-3.0291827681415024,-3.0291827681415024,0.0,-3.0291827681415024,0.0,3.278419262909884,3.2784192916959363,3.2784192916959363,3.2784192916959363,0.0,3.2784192916959363,0.0
77,1050.77,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8882373694893472,-0.8882373089989112,-0.8882373089989112,-0.8882373089989112,0.0,-0.8882373089989112,0.0,-3.028348155504766,-3.028348253373507,-3.028348253373507,-3.028348253373507,0.0,-3.028348253373507,0.0,3.278393368436996,3.278393397635918,3.278393397635918,3.278393397635918,0.0,3.278393397635918,0.0
78,1050.78,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8881278344918866,-0.8881277740785912,-0.8881277740785912,-0.8881277740785912,0.0,-0.8881277740785912,0.0,-3.027512270399476,-3.0275123696598745,-3.0275123696598745,-3.0275123696598745,0.0,-3.0275123696598745,0.0,3.27836750178279,3.2783675313947707,3.2783675313947707,3.2783675313947707,0.0,3.2783675313947707,0.0
79,1050.79,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8880181113076706,-0.8880180509768739,-0.8880180509768739,-0.8880180509768739,0.0,-0.8880180509768739,0.0,-3.0266750145356296,-3.0266751151984916,-3.0266751151984916,-3.0266751151984916,0.0,-3.0266751151984916,0.0,3.278341662990723,3.2783416930159475,3.2783416930159475,3.2783416930159475,0.0,3.2783416930159475,0.0
80,1050.8,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8879081996269389,-0.8879081393837865,-0.8879081393837865,-0.8879081393837865,0.0,-0.8879081393837865,0.0,-3.025836386107652,-3.025836488183983,-3.025836488183983,-3.025836488183983,0.0,-3.025836488183983,0.0,3.278315852104324,3.278315882542972,3.278315882542972,3.278315882542972,0.0,3.278315882542972,0.0
81,1050.81,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8877980991391998,-0.8877980389886387,-0.8877980389886387,-0.8877980389886387,0.0,-0.8877980389886387,0.0,-3.02499638330671,-3.024996486807706,-3.024996486807706,-3.024996486807706,0.0,-3.024996486807706,0.0,3.2782900691671943,3.2782901000194418,3.2782901000194418,3.2782901000194418,0.0,3.2782901000194418,0.0
82,1050.82,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8876878095332283,-0.8876877494800196,-0.8876877494800196,-0.8876877494800196,0.0,-0.8876877494800196,0.0,-3.0241550043207046,-3.024155109257742,-3.024155109257742,-3.024155109257742,0.0,-3.024155109257742,0.0,3.2782643142230063,3.2782643454890246,3.2782643454890246,3.2782643454890246,0.0,3.2782643454890246,0.0
83,1050.83,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8875773304970636,-0.8875772705457943,-0.8875772705457943,-0.8875772705457943,0.0,-0.8875772705457943,0.0,-3.023312247334263,-3.023312353718889,-3.023312353718889,-3.023312353718889,0.0,-3.023312353718889,0.0,3.2782385873155047,3.278238618995462,3.278238618995462,3.278238618995462,0.0,3.278238618995462,0.0
84,1050.84,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8874666617180066,-0.8874666018731011,-0.8874666018731011,-0.8874666018731011,0.0,-0.8874666018731011,0.0,-3.022468110528731,-3.0224682183726554,-3.0224682183726554,-3.0224682183726554,0.0,-3.0224682183726554,0.0,3.278212888488507,3.2782129205825665,3.2782129205825665,3.2782129205825665,0.0,3.2782129205825665,0.0
85,1050.85,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8873558028826182,-0.887355743148349,-0.887355743148349,-0.887355743148349,0.0,-0.887355743148349,0.0,-3.021622592082164,-3.0216227013972503,-3.0216227013972503,-3.0216227013972503,0.0,-3.0216227013972503,0.0,3.278187217785903,3.2781872502942253,3.2781872502942253,3.2781872502942253,0.0,3.2781872502942253,0.0
86,1050.8600000000001,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8872447536767161,-0.8872446940572141,-0.8872446940572141,-0.8872446940572141,0.0,-0.8872446940572141,0.0,-3.0207756901693186,-3.0207758009675754,-3.0207758009675754,-3.0207758009675754,0.0,-3.0207758009675754,0.0,3.278161575251655,3.2781616081743974,3.2781616081743974,3.2781616081743974,0.0,3.2781616081743974,0.0
87,1050.8700000000001,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8871335137853731,-0.8871334542846365,-0.8871334542846365,-0.8871334542846365,0.0,-0.8871334542846365,0.0,-3.019927402961646,-3.019927515255219,-3.019927515255219,-3.019927515255219,0.0,-3.019927515255219,0.0,3.278135960929798,3.2781359942671138,3.2781359942671138,3.2781359942671138,0.0,3.2781359942671138,0.0
88,1050.88,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8870220828929146,-0.8870220235148181,-0.8870220235148181,-0.8870220235148181,0.0,-0.8870220235148181,0.0,-3.019077728627281,-3.019077842428448,-3.019077842428448,-3.019077842428448,0.0,-3.019077842428448,0.0,3.2781103748644407,3.2781104086164805,3.2781104086164805,3.2781104086164805,0.0,3.2781104086164805,0.0
89,1050.89,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8869104606829163,-0.8869104014312192,-0.8869104014312192,-0.8869104014312192,0.0,-0.8869104014312192,0.0,-3.0182266653310372,-3.0182267806522,-3.0182267806522,-3.0182267806522,0.0,-3.0182267806522,0.0,3.2780848170997645,3.278084851266676,3.278084851266676,3.278084851266676,0.0,3.278084851266676,0.0
90,1050.9,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8867986468382015,-0.8867985877165561,-0.8867985877165561,-0.8867985877165561,0.0,-0.8867985877165561,0.0,-3.0173742112343964,-3.0173743280880734,-3.0173743280880734,-3.0173743280880734,0.0,-3.0173743280880734,0.0,3.278059287680024,3.2780593222619516,3.2780593222619516,3.2780593222619516,0.0,3.2780593222619516,0.0
91,1050.91,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.886686641040839,-0.8866865820527973,-0.8866865820527973,-0.8866865820527973,0.0,-0.8866865820527973,0.0,-3.0165203644955,-3.016520482894321,-3.016520482894321,-3.016520482894321,0.0,-3.016520482894321,0.0,3.2780337866495484,3.2780338216466336,3.2780338216466336,3.2780338216466336,0.0,3.2780338216466336,0.0
92,1050.92,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8865744429721409,-0.8865743841211615,-0.8865743841211615,-0.8865743841211615,0.0,-0.8865743841211615,0.0,-3.0156651232691423,-3.0156652432258433,-3.0156652432258433,-3.0156652432258433,0.0,-3.0156652432258433,0.0,3.278008314052739,3.2780083494651215,3.2780083494651215,3.2780083494651215,0.0,3.2780083494651215,0.0
93,1050.93,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8864620523126597,-0.8864619936021146,-0.8864619936021146,-0.8864619936021146,0.0,-0.8864619936021146,0.0,-3.0148084857067614,-3.014808607234179,-3.014808607234179,-3.014808607234179,0.0,-3.014808607234179,0.0,3.2779828699340725,3.277982905761888,3.277982905761888,3.277982905761888,0.0,3.277982905761888,0.0
94,1050.94,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8863494687421865,-0.8863494101753673,-0.8863494101753673,-0.8863494101753673,0.0,-0.8863494101753673,0.0,-3.0139504499564302,-3.0139505730674956,-3.0139505730674956,-3.0139505730674956,0.0,-3.0139505730674956,0.0,3.277957454338099,3.277957490581481,3.277957490581481,3.277957490581481,0.0,3.277957490581481,0.0
95,1050.95,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8862366919397479,-0.886236633519871,-0.886236633519871,-0.886236633519871,0.0,-0.886236633519871,0.0,-3.0130910141628493,-3.0130911388705846,-3.0130911388705846,-3.0130911388705846,0.0,-3.0130911388705846,0.0,3.2779320673094423,3.2779321039685225,3.2779321039685225,3.2779321039685225,0.0,3.2779321039685225,0.0
96,1050.96,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8861237215836042,-0.8861236633138162,-0.8861236633138162,-0.8861236633138162,0.0,-0.8861236633138162,0.0,-3.0122301764673374,-3.0122303027848503,-3.0122303027848503,-3.0122303027848503,0.0,-3.0122303027848503,0.0,3.277906708892802,3.277906745967709,3.277906745967709,3.277906745967709,0.0,3.277906745967709,0.0
97,1050.97,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8860105573512467,-0.8860104992346298,-0.8860104992346298,-0.8860104992346298,0.0,-0.8860104992346298,0.0,-3.011367935007823,-3.0113680629483035,-3.0113680629483035,-3.0113680629483035,0.0,-3.0113680629483035,0.0,3.2778813791329515,3.2778814166238117,3.2778814166238117,3.2778814166238117,0.0,3.2778814166238117,0.0
98,1050.98,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8858971989193951,-0.8858971409589713,-0.8858971409589713,-0.8858971409589713,0.0,-0.8858971409589713,0.0,-3.010504287918837,-3.010504417495551,-3.010504417495551,-3.010504417495551,0.0,-3.010504417495551,0.0,3.277856078074739,3.2778561159816766,3.2778561159816766,3.2778561159816766,0.0,3.2778561159816766,0.0
99,1050.99,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8857836459639955,-0.8857835881627311,-0.8857835881627311,-0.8857835881627311,0.0,-0.8857835881627311,0.0,-3.0096392333315025,-3.0096393645577915,-3.0096393645577915,-3.0096393645577915,0.0,-3.0096393645577915,0.0,3.2778308057630876,3.2778308440862243,3.2778308440862243,3.2778308440862243,0.0,3.2778308440862243,0.0
100,1051.0,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8856698981602176,-0.8856698405210272,-0.8856698405210272,-0.8856698405210272,0.0,-0.8856698405210272,0.0,-3.008772769373528,-3.0087729022628027,-3.0087729022628027,-3.0087729022628027,0.0,-3.0087729022628027,0.0,3.277805562242996,3.277805600982451,3.277805600982451,3.277805600982451,0.0,3.277805600982451,0.0
101,1051.01,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8855559551824521,-0.8855558977082024,-0.8855558977082024,-0.8855558977082024,0.0,-0.8855558977082024,0.0,-3.0079048941691973,-3.007905028734935,-3.007905028734935,-3.007905028734935,0.0,-3.007905028734935,0.0,3.277780347559538,3.2777803867154294,3.2777803867154294,3.2777803867154294,0.0,3.2777803867154294,0.0
102,1051.02,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8854418167043087,-0.8854417593978224,-0.8854417593978224,-0.8854417593978224,0.0,-0.8854417593978224,0.0,-3.007035605839362,-3.0070357420951055,-3.0070357420951055,-3.0070357420951055,0.0,-3.0070357420951055,0.0,3.277755161757863,3.2777552013303057,3.2777552013303057,3.2777552013303057,0.0,3.2777552013303057,0.0
103,1051.03,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8853274823986129,-0.8853274252626719,-0.8853274252626719,-0.8853274252626719,0.0,-0.8853274252626719,0.0,-3.0061649025014323,-3.0061650404607834,-3.0061650404607834,-3.0061650404607834,0.0,-3.0061650404607834,0.0,3.277730004883196,3.277730044872303,3.277730044872303,3.277730044872303,0.0,3.277730044872303,0.0
104,1051.04,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8852129519374046,-0.885212894974753,-0.885212894974753,-0.885212894974753,0.0,-0.885212894974753,0.0,-3.0052927822693687,-3.0052929219459887,-3.0052929219459887,-3.0052929219459887,0.0,-3.0052929219459887,0.0,3.277704876980838,3.2777049173867203,3.2777049173867203,3.2777049173867203,0.0,3.2777049173867203,0.0
105,1051.05,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8850982249919342,-0.885098168205281,-0.885098168205281,-0.885098168205281,0.0,-0.885098168205281,0.0,-3.0044192432536736,-3.0044193846612774,-3.0044193846612774,-3.0044193846612774,0.0,-3.0044193846612774,0.0,3.277679778096166,3.2776798189189322,3.2776798189189322,3.2776798189189322,0.0,3.2776798189189322,0.0
106,1051.06,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8849833012326616,-0.8849832446246835,-0.8849832446246835,-0.8849832446246835,0.0,-0.8849832446246835,0.0,-3.0035442835613817,-3.003544426713738,-3.003544426713738,-3.003544426713738,0.0,-3.003544426713738,0.0,3.2776547082746337,3.2776547495143906,3.2776547495143906,3.2776547495143906,0.0,3.2776547495143906,0.0
107,1051.07,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8848681803292521,-0.8848681239025966,-0.8848681239025966,-0.8848681239025966,0.0,-0.8848681239025966,0.0,-3.0026679012960518,-3.00266804620698,-3.00266804620698,-3.00266804620698,0.0,-3.00266804620698,0.0,3.2776296675617704,3.277629709218623,3.277629709218623,3.277629709218623,0.0,3.277629709218623,0.0
108,1051.08,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8847528619505751,-0.8847528057078624,-0.8847528057078624,-0.8847528057078624,0.0,-0.8847528057078624,0.0,-3.0017900945577582,-3.001790241241126,-3.001790241241126,-3.001790241241126,0.0,-3.001790241241126,0.0,3.2776046560031826,3.2776046980772344,3.2776046980772344,3.2776046980772344,0.0,3.2776046980772344,0.0
109,1051.09,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8846373457647012,-0.8846372897085264,-0.8846372897085264,-0.8846372897085264,0.0,-0.8846372897085264,0.0,-3.0009108614430824,-3.0009110099128034,-3.0009110099128034,-3.0009110099128034,0.0,-3.0009110099128034,0.0,3.2775796736445537,3.277579716135905,3.277579716135905,3.277579716135905,0.0,3.277579716135905,0.0
110,1051.1,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8845216314388992,-0.8845215755718343,-0.8845215755718343,-0.8845215755718343,0.0,-0.8845215755718343,0.0,-3.000030200045103,-3.0000303503151358,-3.0000303503151358,-3.0000303503151358,0.0,-3.0000303503151358,0.0,3.277554720531644,3.2775547634403934,3.2775547634403934,3.2775547634403934,0.0,3.2775547634403934,0.0
111,1051.1100000000001,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.884405718639634,-0.8844056629642303,-0.8844056629642303,-0.8844056629642303,0.0,-0.8844056629642303,0.0,-2.999148108453387,-2.9991482605377326,-2.9991482605377326,-2.9991482605377326,0.0,-2.9991482605377326,0.0,3.2775297967102905,3.277529840036536,3.277529840036536,3.277529840036536,0.0,3.277529840036536,0.0
112,1051.1200000000001,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8842896070325641,-0.8842895515513534,-0.8842895515513534,-0.8842895515513534,0.0,-0.8842895515513534,0.0,-2.9982645847539833,-2.998264738666683,-2.998264738666683,-2.998264738666683,0.0,-2.998264738666683,0.0,3.2775049022264087,3.2775049459702448,3.2775049459702448,3.2775049459702448,0.0,3.2775049459702448,0.0
113,1051.13,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8841732962825386,-0.8841732409980352,-0.8841732409980352,-0.8841732409980352,0.0,-0.8841732409980352,0.0,-2.9973796270294106,-2.997379782784546,-2.997379782784546,-2.997379782784546,0.0,-2.997379782784546,0.0,3.277480037125991,3.2774800812875102,3.2774800812875102,3.2774800812875102,0.0,3.2774800812875102,0.0
114,1051.14,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8840567860535948,-0.8840567309682973,-0.8840567309682973,-0.8840567309682973,0.0,-0.8840567309682973,0.0,-2.9964932333586507,-2.9964933909703406,-2.9964933909703406,-2.9964933909703406,0.0,-2.9964933909703406,0.0,3.277455201455107,3.2774552460344015,3.2774552460344015,3.2774552460344015,0.0,3.2774552460344015,0.0
115,1051.15,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8839400760089559,-0.8839400211253482,-0.8839400211253482,-0.8839400211253482,0.0,-0.8839400211253482,0.0,-2.9956054018171385,-2.9956055612995387,-2.9956055612995387,-2.9956055612995387,0.0,-2.9956055612995387,0.0,3.2774303952599055,3.2774304402570644,3.2774304402570644,3.2774304402570644,0.0,3.2774304402570644,0.0
116,1051.16,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.8838231658110277,-0.8838231111315805,-0.8838231111315805,-0.8838231111315805,0.0,-0.8838231111315805,0.0,-2.994716130476754,-2.994716291844054,-2.994716291844054,-2.994716291844054,0.0,-2.994716291844054,0.0,3.2774056185866125,3.2774056640017233,3.2774056640017233,3.2774056640017233,0.0,3.2774056640017233,0.0
